2022-09-22 16:48:20 startup archives unpack
2022-09-22 16:48:20 upgrade libbz2-1.0:amd64 1.0.8-2 1.0.8-2
2022-09-22 16:48:20 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:20 status half-configured libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 status unpacked libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 status half-installed libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 status unpacked libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 startup packages configure
2022-09-22 16:48:20 configure libbz2-1.0:amd64 1.0.8-2 <none>
2022-09-22 16:48:20 status unpacked libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 status half-configured libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 status installed libbz2-1.0:amd64 1.0.8-2
2022-09-22 16:48:20 startup packages configure
2022-09-22 16:48:20 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:20 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:20 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:21 startup archives unpack
2022-09-22 16:48:21 upgrade libc-bin:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2022-09-22 16:48:21 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:21 status unpacked libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:21 status half-installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:22 status unpacked libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:22 startup packages configure
2022-09-22 16:48:22 configure libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:22 status unpacked libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:22 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:22 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:22 startup packages configure
2022-09-22 16:48:23 startup archives unpack
2022-09-22 16:48:23 upgrade libc6:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2022-09-22 16:48:23 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:23 status half-configured libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:23 status unpacked libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:23 status half-installed libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:23 status unpacked libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:24 startup packages configure
2022-09-22 16:48:24 configure libc6:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:24 status unpacked libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:24 status half-configured libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:25 status installed libc6:amd64 2.31-0ubuntu9
2022-09-22 16:48:25 startup packages configure
2022-09-22 16:48:25 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:25 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:25 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:26 startup archives unpack
2022-09-22 16:48:26 upgrade libcap-ng0:amd64 0.7.9-2.1build1 0.7.9-2.1build1
2022-09-22 16:48:26 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:26 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 status half-installed libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 startup packages configure
2022-09-22 16:48:26 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2022-09-22 16:48:26 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 status installed libcap-ng0:amd64 0.7.9-2.1build1
2022-09-22 16:48:26 startup packages configure
2022-09-22 16:48:26 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:26 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:26 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:28 startup archives unpack
2022-09-22 16:48:28 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2022-09-22 16:48:28 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:28 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 status half-installed libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 startup packages configure
2022-09-22 16:48:28 configure libcom-err2:amd64 1.45.5-2ubuntu1 <none>
2022-09-22 16:48:28 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 status installed libcom-err2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:28 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:28 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:28 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:29 startup archives unpack
2022-09-22 16:48:29 upgrade libcrypt1:amd64 1:4.4.10-10ubuntu4 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:29 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status half-installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 startup packages configure
2022-09-22 16:48:29 configure libcrypt1:amd64 1:4.4.10-10ubuntu4 <none>
2022-09-22 16:48:29 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 status installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2022-09-22 16:48:29 startup packages configure
2022-09-22 16:48:29 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:29 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:29 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:31 startup archives unpack
2022-09-22 16:48:31 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:31 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 startup packages configure
2022-09-22 16:48:31 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 <none>
2022-09-22 16:48:31 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2022-09-22 16:48:31 startup packages configure
2022-09-22 16:48:31 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:31 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:31 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:32 startup archives unpack
2022-09-22 16:48:32 upgrade libdebconfclient0:amd64 0.251ubuntu1 0.251ubuntu1
2022-09-22 16:48:32 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:32 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:32 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:32 status half-installed libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:32 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:33 startup packages configure
2022-09-22 16:48:33 configure libdebconfclient0:amd64 0.251ubuntu1 <none>
2022-09-22 16:48:33 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:33 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:33 status installed libdebconfclient0:amd64 0.251ubuntu1
2022-09-22 16:48:33 startup packages configure
2022-09-22 16:48:33 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:33 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:33 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:34 startup archives unpack
2022-09-22 16:48:34 upgrade libext2fs2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2022-09-22 16:48:34 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:34 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 status half-installed libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 startup packages configure
2022-09-22 16:48:34 configure libext2fs2:amd64 1.45.5-2ubuntu1 <none>
2022-09-22 16:48:34 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 status installed libext2fs2:amd64 1.45.5-2ubuntu1
2022-09-22 16:48:34 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:34 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:34 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:35 startup archives unpack
2022-09-22 16:48:35 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2022-09-22 16:48:35 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:35 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:35 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:35 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:35 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:36 startup packages configure
2022-09-22 16:48:36 configure libfdisk1:amd64 2.34-0.1ubuntu9 <none>
2022-09-22 16:48:36 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:36 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:36 status installed libfdisk1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:36 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:36 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:36 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:37 startup archives unpack
2022-09-22 16:48:37 upgrade libffi7:amd64 3.3-4 3.3-4
2022-09-22 16:48:37 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:37 status half-configured libffi7:amd64 3.3-4
2022-09-22 16:48:37 status unpacked libffi7:amd64 3.3-4
2022-09-22 16:48:37 status half-installed libffi7:amd64 3.3-4
2022-09-22 16:48:37 status unpacked libffi7:amd64 3.3-4
2022-09-22 16:48:37 startup packages configure
2022-09-22 16:48:37 configure libffi7:amd64 3.3-4 <none>
2022-09-22 16:48:37 status unpacked libffi7:amd64 3.3-4
2022-09-22 16:48:37 status half-configured libffi7:amd64 3.3-4
2022-09-22 16:48:37 status installed libffi7:amd64 3.3-4
2022-09-22 16:48:37 startup packages configure
2022-09-22 16:48:37 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:37 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:37 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:39 startup archives unpack
2022-09-22 16:48:39 upgrade libgcc-s1:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2022-09-22 16:48:39 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:39 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 status half-installed libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 startup packages configure
2022-09-22 16:48:39 configure libgcc-s1:amd64 10-20200411-0ubuntu1 <none>
2022-09-22 16:48:39 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 status installed libgcc-s1:amd64 10-20200411-0ubuntu1
2022-09-22 16:48:39 startup packages configure
2022-09-22 16:48:39 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:39 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:39 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:40 startup archives unpack
2022-09-22 16:48:40 upgrade libgcrypt20:amd64 1.8.5-5ubuntu1 1.8.5-5ubuntu1
2022-09-22 16:48:40 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:40 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:40 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:40 status half-installed libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:40 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:41 startup packages configure
2022-09-22 16:48:41 configure libgcrypt20:amd64 1.8.5-5ubuntu1 <none>
2022-09-22 16:48:41 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:41 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:41 status installed libgcrypt20:amd64 1.8.5-5ubuntu1
2022-09-22 16:48:41 startup packages configure
2022-09-22 16:48:41 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:41 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:41 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:42 startup archives unpack
2022-09-22 16:48:42 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:42 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 startup packages configure
2022-09-22 16:48:42 configure libgmp10:amd64 2:6.2.0+dfsg-4 <none>
2022-09-22 16:48:42 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 status installed libgmp10:amd64 2:6.2.0+dfsg-4
2022-09-22 16:48:42 startup packages configure
2022-09-22 16:48:42 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:42 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:42 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:44 startup archives unpack
2022-09-22 16:48:44 upgrade libgnutls30:amd64 3.6.13-2ubuntu1 3.6.13-2ubuntu1
2022-09-22 16:48:44 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:44 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 status half-installed libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 startup packages configure
2022-09-22 16:48:44 configure libgnutls30:amd64 3.6.13-2ubuntu1 <none>
2022-09-22 16:48:44 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 status installed libgnutls30:amd64 3.6.13-2ubuntu1
2022-09-22 16:48:44 startup packages configure
2022-09-22 16:48:44 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:44 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:44 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:45 startup archives unpack
2022-09-22 16:48:45 upgrade libgpg-error0:amd64 1.37-1 1.37-1
2022-09-22 16:48:45 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:45 status half-configured libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 status unpacked libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 status half-installed libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 status unpacked libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 startup packages configure
2022-09-22 16:48:45 configure libgpg-error0:amd64 1.37-1 <none>
2022-09-22 16:48:45 status unpacked libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 status half-configured libgpg-error0:amd64 1.37-1
2022-09-22 16:48:45 status installed libgpg-error0:amd64 1.37-1
2022-09-22 16:48:46 startup packages configure
2022-09-22 16:48:46 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:46 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:46 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:47 startup archives unpack
2022-09-22 16:48:47 upgrade libhogweed5:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:47 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status half-installed libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 startup packages configure
2022-09-22 16:48:47 configure libhogweed5:amd64 3.5.1+really3.5.1-2 <none>
2022-09-22 16:48:47 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 status installed libhogweed5:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:47 startup packages configure
2022-09-22 16:48:47 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:47 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:47 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:48 startup archives unpack
2022-09-22 16:48:48 upgrade libidn2-0:amd64 2.2.0-2 2.2.0-2
2022-09-22 16:48:48 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:48 status half-configured libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:48 status unpacked libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:48 status half-installed libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:48 status unpacked libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:49 startup packages configure
2022-09-22 16:48:49 configure libidn2-0:amd64 2.2.0-2 <none>
2022-09-22 16:48:49 status unpacked libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:49 status half-configured libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:49 status installed libidn2-0:amd64 2.2.0-2
2022-09-22 16:48:49 startup packages configure
2022-09-22 16:48:49 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:49 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:49 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:50 startup archives unpack
2022-09-22 16:48:50 upgrade liblz4-1:amd64 1.9.2-2 1.9.2-2
2022-09-22 16:48:50 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:50 status half-configured liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 status unpacked liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 status half-installed liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 status unpacked liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 startup packages configure
2022-09-22 16:48:50 configure liblz4-1:amd64 1.9.2-2 <none>
2022-09-22 16:48:50 status unpacked liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 status half-configured liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 status installed liblz4-1:amd64 1.9.2-2
2022-09-22 16:48:50 startup packages configure
2022-09-22 16:48:50 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:50 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:50 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:52 startup archives unpack
2022-09-22 16:48:52 upgrade liblzma5:amd64 5.2.4-1 5.2.4-1
2022-09-22 16:48:52 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:52 status half-configured liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 status unpacked liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 status half-installed liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 status unpacked liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 startup packages configure
2022-09-22 16:48:52 configure liblzma5:amd64 5.2.4-1 <none>
2022-09-22 16:48:52 status unpacked liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 status half-configured liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 status installed liblzma5:amd64 5.2.4-1
2022-09-22 16:48:52 startup packages configure
2022-09-22 16:48:52 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:52 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:52 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:53 startup archives unpack
2022-09-22 16:48:53 upgrade libmount1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2022-09-22 16:48:53 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:53 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 status half-installed libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 startup packages configure
2022-09-22 16:48:53 configure libmount1:amd64 2.34-0.1ubuntu9 <none>
2022-09-22 16:48:53 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 status installed libmount1:amd64 2.34-0.1ubuntu9
2022-09-22 16:48:53 startup packages configure
2022-09-22 16:48:53 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:53 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:53 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:55 startup archives unpack
2022-09-22 16:48:55 upgrade libncurses6:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2022-09-22 16:48:55 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:55 status half-configured libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 status unpacked libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 status half-installed libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 status unpacked libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 startup packages configure
2022-09-22 16:48:55 configure libncurses6:amd64 6.2-0ubuntu2 <none>
2022-09-22 16:48:55 status unpacked libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 status half-configured libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 status installed libncurses6:amd64 6.2-0ubuntu2
2022-09-22 16:48:55 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:55 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:55 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:56 startup archives unpack
2022-09-22 16:48:56 upgrade libncursesw6:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2022-09-22 16:48:56 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:56 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 status half-installed libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 startup packages configure
2022-09-22 16:48:56 configure libncursesw6:amd64 6.2-0ubuntu2 <none>
2022-09-22 16:48:56 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 status installed libncursesw6:amd64 6.2-0ubuntu2
2022-09-22 16:48:56 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2022-09-22 16:48:56 status half-configured libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:56 status installed libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:58 startup archives unpack
2022-09-22 16:48:58 upgrade libnettle7:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2
2022-09-22 16:48:58 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2022-09-22 16:48:58 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:58 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:58 status half-installed libnettle7:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:58 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2022-09-22 16:48:58 startup packages configure
2022-09-22 16:48:58 configure libnettle7:amd64 3.5.1+really3.5.1-2 <none>
